resolution,timestamp,actual_x,actual_y,keystone_x,keystone_y,keystone_z,error_x,error_y
16x16,2026-04-15 11:07:09,-11.0,0.0,-10.0209,1.8561,79.8052,0.9791,1.8561
16x16,2026-04-15 11:07:17,-10.0,0.0,-9.0712,1.8773,80.7334,0.9288,1.8773
16x16,2026-04-15 11:07:17,-10.0,0.0,-9.0868,1.8855,80.7163,0.9132,1.8855
16x16,2026-04-15 11:07:17,-10.0,0.0,-9.0922,1.8668,80.7150,0.9078,1.8668
16x16,2026-04-15 11:07:18,-10.0,0.0,-9.0978,1.8231,80.7182,0.9022,1.8231
16x16,2026-04-15 11:07:18,-10.0,0.0,-9.1192,1.9237,80.6767,0.8808,1.9237
16x16,2026-04-15 11:07:19,-10.0,0.0,-9.0955,1.8866,80.7076,0.9045,1.8866
16x16,2026-04-15 11:07:19,-10.0,0.0,-9.0634,1.8809,80.7403,0.9366,1.8809
16x16,2026-04-15 11:07:20,-10.0,0.0,-9.0792,1.8727,80.7264,0.9208,1.8727
16x16,2026-04-15 11:07:20,-10.0,0.0,-9.0832,1.9034,80.7162,0.9168,1.9034
16x16,2026-04-15 11:07:20,-10.0,0.0,-9.0880,1.8637,80.7197,0.9120,1.8637
16x16,2026-04-15 11:07:28,-9.0,0.0,-8.1500,1.8680,81.6358,0.8500,1.8680
16x16,2026-04-15 11:07:28,-9.0,0.0,-8.1098,1.9187,81.6634,0.8902,1.9187
16x16,2026-04-15 11:07:28,-9.0,0.0,-8.0746,1.9316,81.6945,0.9254,1.9316
16x16,2026-04-15 11:07:29,-9.0,0.0,-8.1195,1.9014,81.6579,0.8805,1.9014
16x16,2026-04-15 11:07:29,-9.0,0.0,-8.0975,1.9172,81.6757,0.9025,1.9172
16x16,2026-04-15 11:07:30,-9.0,0.0,-8.0823,1.9033,81.6937,0.9177,1.9033
16x16,2026-04-15 11:07:30,-9.0,0.0,-8.0933,1.9224,81.6786,0.9067,1.9224
16x16,2026-04-15 11:07:30,-9.0,0.0,-8.1112,1.8951,81.6675,0.8888,1.8951
16x16,2026-04-15 11:07:31,-9.0,0.0,-8.1385,1.9232,81.6343,0.8615,1.9232
16x16,2026-04-15 11:07:31,-9.0,0.0,-8.1230,1.8838,81.6585,0.8770,1.8838
16x16,2026-04-15 11:07:39,-8.0,0.0,-7.1372,1.9040,82.6107,0.8628,1.9040
16x16,2026-04-15 11:07:39,-8.0,0.0,-7.2304,1.8816,82.5262,0.7696,1.8816
